Pattern,X1,X2,X3,X4,X5,X6,X7,
1333114,Earth,Mars,Mars,Mars,Earth,Earth,None,1333111
1333115,Earth,Mars,Mars,Mars,Earth,Earth,Jupiter,1333112
1333124,Earth,Mars,Mars,Mars,Earth,Venus,None,1333121
1333125,Earth,Mars,Mars,Mars,Earth,Venus,Jupiter,1333122
1333134,Earth,Mars,Mars,Mars,Earth,Mars,None,1333131
1333135,Earth,Mars,Mars,Mars,Earth,Mars,Jupiter,1333132
1333144,Earth,Mars,Mars,Mars,Earth,None,None,1333141
1333145,Earth,Mars,Mars,Mars,Earth,None,Jupiter,1333142
1333214,Earth,Mars,Mars,Mars,Venus,Earth,None,1333211
1333215,Earth,Mars,Mars,Mars,Venus,Earth,Jupiter,1333212
1333224,Earth,Mars,Mars,Mars,Venus,Venus,None,1333221
1333225,Earth,Mars,Mars,Mars,Venus,Venus,Jupiter,1333222
1333234,Earth,Mars,Mars,Mars,Venus,Mars,None,1333231
1333235,Earth,Mars,Mars,Mars,Venus,Mars,Jupiter,1333232
1333244,Earth,Mars,Mars,Mars,Venus,None,None,1333241
1333245,Earth,Mars,Mars,Mars,Venus,None,Jupiter,1333242
1333314,Earth,Mars,Mars,Mars,Mars,Earth,None,1333311
1333315,Earth,Mars,Mars,Mars,Mars,Earth,Jupiter,1333312
1333324,Earth,Mars,Mars,Mars,Mars,Venus,None,1333321
1333325,Earth,Mars,Mars,Mars,Mars,Venus,Jupiter,1333322
1333334,Earth,Mars,Mars,Mars,Mars,Mars,None,1333331
1333335,Earth,Mars,Mars,Mars,Mars,Mars,Jupiter,1333332
1333344,Earth,Mars,Mars,Mars,Mars,None,None,1333341
1333345,Earth,Mars,Mars,Mars,Mars,None,Jupiter,1333342
1333414,Earth,Mars,Mars,Mars,None,Earth,None,1333411
1333415,Earth,Mars,Mars,Mars,None,Earth,Jupiter,1333412
1333424,Earth,Mars,Mars,Mars,None,Venus,None,1333421
1333425,Earth,Mars,Mars,Mars,None,Venus,Jupiter,1333422
1333434,Earth,Mars,Mars,Mars,None,Mars,None,1333431
1333435,Earth,Mars,Mars,Mars,None,Mars,Jupiter,1333432
1333444,Earth,Mars,Mars,Mars,None,None,None,1333441
1333445,Earth,Mars,Mars,Mars,None,None,Jupiter,1333442
1334114,Earth,Mars,Mars,None,Earth,Earth,None,1334111
1334115,Earth,Mars,Mars,None,Earth,Earth,Jupiter,1334112
1334124,Earth,Mars,Mars,None,Earth,Venus,None,1334121
1334125,Earth,Mars,Mars,None,Earth,Venus,Jupiter,1334122
1334134,Earth,Mars,Mars,None,Earth,Mars,None,1334131
1334135,Earth,Mars,Mars,None,Earth,Mars,Jupiter,1334132
1334144,Earth,Mars,Mars,None,Earth,None,None,1334141
1334145,Earth,Mars,Mars,None,Earth,None,Jupiter,1334142
1334214,Earth,Mars,Mars,None,Venus,Earth,None,1334211
1334215,Earth,Mars,Mars,None,Venus,Earth,Jupiter,1334212
1334224,Earth,Mars,Mars,None,Venus,Venus,None,1334221
1334225,Earth,Mars,Mars,None,Venus,Venus,Jupiter,1334222
1334234,Earth,Mars,Mars,None,Venus,Mars,None,1334231
1334235,Earth,Mars,Mars,None,Venus,Mars,Jupiter,1334232
1334244,Earth,Mars,Mars,None,Venus,None,None,1334241
1334245,Earth,Mars,Mars,None,Venus,None,Jupiter,1334242
1334314,Earth,Mars,Mars,None,Mars,Earth,None,1334311
1334315,Earth,Mars,Mars,None,Mars,Earth,Jupiter,1334312
1334324,Earth,Mars,Mars,None,Mars,Venus,None,1334321
1334325,Earth,Mars,Mars,None,Mars,Venus,Jupiter,1334322
1334334,Earth,Mars,Mars,None,Mars,Mars,None,1334331
1334335,Earth,Mars,Mars,None,Mars,Mars,Jupiter,1334332
1334344,Earth,Mars,Mars,None,Mars,None,None,1334341
1334345,Earth,Mars,Mars,None,Mars,None,Jupiter,1334342
1334414,Earth,Mars,Mars,None,None,Earth,None,1334411
1334415,Earth,Mars,Mars,None,None,Earth,Jupiter,1334412
1334424,Earth,Mars,Mars,None,None,Venus,None,1334421
1334425,Earth,Mars,Mars,None,None,Venus,Jupiter,1334422
1334434,Earth,Mars,Mars,None,None,Mars,None,1334431
1334435,Earth,Mars,Mars,None,None,Mars,Jupiter,1334432
1334444,Earth,Mars,Mars,None,None,None,None,1334441
1334445,Earth,Mars,Mars,None,None,None,Jupiter,1334442
1341114,Earth,Mars,None,Earth,Earth,Earth,None,1341111
1341115,Earth,Mars,None,Earth,Earth,Earth,Jupiter,1341112
1341124,Earth,Mars,None,Earth,Earth,Venus,None,1341121
1341125,Earth,Mars,None,Earth,Earth,Venus,Jupiter,1341122
1341134,Earth,Mars,None,Earth,Earth,Mars,None,1341131
1341135,Earth,Mars,None,Earth,Earth,Mars,Jupiter,1341132
1341144,Earth,Mars,None,Earth,Earth,None,None,1341141
1341145,Earth,Mars,None,Earth,Earth,None,Jupiter,1341142
1341214,Earth,Mars,None,Earth,Venus,Earth,None,1341211
1341215,Earth,Mars,None,Earth,Venus,Earth,Jupiter,1341212
1341224,Earth,Mars,None,Earth,Venus,Venus,None,1341221
1341225,Earth,Mars,None,Earth,Venus,Venus,Jupiter,1341222
1341234,Earth,Mars,None,Earth,Venus,Mars,None,1341231
1341235,Earth,Mars,None,Earth,Venus,Mars,Jupiter,1341232
1341244,Earth,Mars,None,Earth,Venus,None,None,1341241
1341245,Earth,Mars,None,Earth,Venus,None,Jupiter,1341242
1341314,Earth,Mars,None,Earth,Mars,Earth,None,1341311
1341315,Earth,Mars,None,Earth,Mars,Earth,Jupiter,1341312
1341324,Earth,Mars,None,Earth,Mars,Venus,None,1341321
1341325,Earth,Mars,None,Earth,Mars,Venus,Jupiter,1341322
1341334,Earth,Mars,None,Earth,Mars,Mars,None,1341331
1341335,Earth,Mars,None,Earth,Mars,Mars,Jupiter,1341332
1341344,Earth,Mars,None,Earth,Mars,None,None,1341341
1341345,Earth,Mars,None,Earth,Mars,None,Jupiter,1341342
1341414,Earth,Mars,None,Earth,None,Earth,None,1341411
1341415,Earth,Mars,None,Earth,None,Earth,Jupiter,1341412
1341424,Earth,Mars,None,Earth,None,Venus,None,1341421
1341425,Earth,Mars,None,Earth,None,Venus,Jupiter,1341422
1341434,Earth,Mars,None,Earth,None,Mars,None,1341431
1341435,Earth,Mars,None,Earth,None,Mars,Jupiter,1341432
1341444,Earth,Mars,None,Earth,None,None,None,1341441
1341445,Earth,Mars,None,Earth,None,None,Jupiter,1341442
1342114,Earth,Mars,None,Venus,Earth,Earth,None,1342111
1342115,Earth,Mars,None,Venus,Earth,Earth,Jupiter,1342112
1342124,Earth,Mars,None,Venus,Earth,Venus,None,1342121
1342125,Earth,Mars,None,Venus,Earth,Venus,Jupiter,1342122
1342134,Earth,Mars,None,Venus,Earth,Mars,None,1342131
1342135,Earth,Mars,None,Venus,Earth,Mars,Jupiter,1342132
1342144,Earth,Mars,None,Venus,Earth,None,None,1342141
1342145,Earth,Mars,None,Venus,Earth,None,Jupiter,1342142
1342214,Earth,Mars,None,Venus,Venus,Earth,None,1342211
1342215,Earth,Mars,None,Venus,Venus,Earth,Jupiter,1342212
1342224,Earth,Mars,None,Venus,Venus,Venus,None,1342221
1342225,Earth,Mars,None,Venus,Venus,Venus,Jupiter,1342222
1342234,Earth,Mars,None,Venus,Venus,Mars,None,1342231
1342235,Earth,Mars,None,Venus,Venus,Mars,Jupiter,1342232
1342244,Earth,Mars,None,Venus,Venus,None,None,1342241
1342245,Earth,Mars,None,Venus,Venus,None,Jupiter,1342242
1342314,Earth,Mars,None,Venus,Mars,Earth,None,1342311
1342315,Earth,Mars,None,Venus,Mars,Earth,Jupiter,1342312
1342324,Earth,Mars,None,Venus,Mars,Venus,None,1342321
1342325,Earth,Mars,None,Venus,Mars,Venus,Jupiter,1342322
1342334,Earth,Mars,None,Venus,Mars,Mars,None,1342331
1342335,Earth,Mars,None,Venus,Mars,Mars,Jupiter,1342332
1342344,Earth,Mars,None,Venus,Mars,None,None,1342341
1342345,Earth,Mars,None,Venus,Mars,None,Jupiter,1342342
1342414,Earth,Mars,None,Venus,None,Earth,None,1342411
1342415,Earth,Mars,None,Venus,None,Earth,Jupiter,1342412
1342424,Earth,Mars,None,Venus,None,Venus,None,1342421
1342425,Earth,Mars,None,Venus,None,Venus,Jupiter,1342422
1342434,Earth,Mars,None,Venus,None,Mars,None,1342431
1342435,Earth,Mars,None,Venus,None,Mars,Jupiter,1342432
1342444,Earth,Mars,None,Venus,None,None,None,1342441
1342445,Earth,Mars,None,Venus,None,None,Jupiter,1342442
1343114,Earth,Mars,None,Mars,Earth,Earth,None,1343111
1343115,Earth,Mars,None,Mars,Earth,Earth,Jupiter,1343112
1343124,Earth,Mars,None,Mars,Earth,Venus,None,1343121
1343125,Earth,Mars,None,Mars,Earth,Venus,Jupiter,1343122
1343134,Earth,Mars,None,Mars,Earth,Mars,None,1343131
1343135,Earth,Mars,None,Mars,Earth,Mars,Jupiter,1343132
1343144,Earth,Mars,None,Mars,Earth,None,None,1343141
1343145,Earth,Mars,None,Mars,Earth,None,Jupiter,1343142
1343214,Earth,Mars,None,Mars,Venus,Earth,None,1343211
1343215,Earth,Mars,None,Mars,Venus,Earth,Jupiter,1343212
1343224,Earth,Mars,None,Mars,Venus,Venus,None,1343221
1343225,Earth,Mars,None,Mars,Venus,Venus,Jupiter,1343222
1343234,Earth,Mars,None,Mars,Venus,Mars,None,1343231
1343235,Earth,Mars,None,Mars,Venus,Mars,Jupiter,1343232
1343244,Earth,Mars,None,Mars,Venus,None,None,1343241
1343245,Earth,Mars,None,Mars,Venus,None,Jupiter,1343242
1343314,Earth,Mars,None,Mars,Mars,Earth,None,1343311
1343315,Earth,Mars,None,Mars,Mars,Earth,Jupiter,1343312
1343324,Earth,Mars,None,Mars,Mars,Venus,None,1343321
1343325,Earth,Mars,None,Mars,Mars,Venus,Jupiter,1343322
1343334,Earth,Mars,None,Mars,Mars,Mars,None,1343331
1343335,Earth,Mars,None,Mars,Mars,Mars,Jupiter,1343332
1343344,Earth,Mars,None,Mars,Mars,None,None,1343341
1343345,Earth,Mars,None,Mars,Mars,None,Jupiter,1343342
1343414,Earth,Mars,None,Mars,None,Earth,None,1343411
1343415,Earth,Mars,None,Mars,None,Earth,Jupiter,1343412
1343424,Earth,Mars,None,Mars,None,Venus,None,1343421
1343425,Earth,Mars,None,Mars,None,Venus,Jupiter,1343422
1343434,Earth,Mars,None,Mars,None,Mars,None,1343431
1343435,Earth,Mars,None,Mars,None,Mars,Jupiter,1343432
1343444,Earth,Mars,None,Mars,None,None,None,1343441
1343445,Earth,Mars,None,Mars,None,None,Jupiter,1343442
1344114,Earth,Mars,None,None,Earth,Earth,None,1344111
1344115,Earth,Mars,None,None,Earth,Earth,Jupiter,1344112
1344124,Earth,Mars,None,None,Earth,Venus,None,1344121
1344125,Earth,Mars,None,None,Earth,Venus,Jupiter,1344122
1344134,Earth,Mars,None,None,Earth,Mars,None,1344131
1344135,Earth,Mars,None,None,Earth,Mars,Jupiter,1344132
1344144,Earth,Mars,None,None,Earth,None,None,1344141
1344145,Earth,Mars,None,None,Earth,None,Jupiter,1344142
1344214,Earth,Mars,None,None,Venus,Earth,None,1344211
1344215,Earth,Mars,None,None,Venus,Earth,Jupiter,1344212
1344224,Earth,Mars,None,None,Venus,Venus,None,1344221
1344225,Earth,Mars,None,None,Venus,Venus,Jupiter,1344222
1344234,Earth,Mars,None,None,Venus,Mars,None,1344231
1344235,Earth,Mars,None,None,Venus,Mars,Jupiter,1344232
1344244,Earth,Mars,None,None,Venus,None,None,1344241
1344245,Earth,Mars,None,None,Venus,None,Jupiter,1344242
1344314,Earth,Mars,None,None,Mars,Earth,None,1344311
1344315,Earth,Mars,None,None,Mars,Earth,Jupiter,1344312
1344324,Earth,Mars,None,None,Mars,Venus,None,1344321
1344325,Earth,Mars,None,None,Mars,Venus,Jupiter,1344322
1344334,Earth,Mars,None,None,Mars,Mars,None,1344331
1344335,Earth,Mars,None,None,Mars,Mars,Jupiter,1344332
1344344,Earth,Mars,None,None,Mars,None,None,1344341
1344345,Earth,Mars,None,None,Mars,None,Jupiter,1344342
1344414,Earth,Mars,None,None,None,Earth,None,1344411
1344415,Earth,Mars,None,None,None,Earth,Jupiter,1344412
1344424,Earth,Mars,None,None,None,Venus,None,1344421
1344425,Earth,Mars,None,None,None,Venus,Jupiter,1344422
1344434,Earth,Mars,None,None,None,Mars,None,1344431
1344435,Earth,Mars,None,None,None,Mars,Jupiter,1344432
1344444,Earth,Mars,None,None,None,None,None,1344441
1344445,Earth,Mars,None,None,None,None,Jupiter,1344442
1411114,Earth,None,Earth,Earth,Earth,Earth,None,1411111
1411115,Earth,None,Earth,Earth,Earth,Earth,Jupiter,1411112
1411124,Earth,None,Earth,Earth,Earth,Venus,None,1411121
1411125,Earth,None,Earth,Earth,Earth,Venus,Jupiter,1411122
1411134,Earth,None,Earth,Earth,Earth,Mars,None,1411131
1411135,Earth,None,Earth,Earth,Earth,Mars,Jupiter,1411132
1411144,Earth,None,Earth,Earth,Earth,None,None,1411141
1411145,Earth,None,Earth,Earth,Earth,None,Jupiter,1411142
1411214,Earth,None,Earth,Earth,Venus,Earth,None,1411211
1411215,Earth,None,Earth,Earth,Venus,Earth,Jupiter,1411212
1411224,Earth,None,Earth,Earth,Venus,Venus,None,1411221
1411225,Earth,None,Earth,Earth,Venus,Venus,Jupiter,1411222
1411234,Earth,None,Earth,Earth,Venus,Mars,None,1411231
1411235,Earth,None,Earth,Earth,Venus,Mars,Jupiter,1411232
1411244,Earth,None,Earth,Earth,Venus,None,None,1411241
1411245,Earth,None,Earth,Earth,Venus,None,Jupiter,1411242
1411314,Earth,None,Earth,Earth,Mars,Earth,None,1411311
1411315,Earth,None,Earth,Earth,Mars,Earth,Jupiter,1411312
1411324,Earth,None,Earth,Earth,Mars,Venus,None,1411321
1411325,Earth,None,Earth,Earth,Mars,Venus,Jupiter,1411322
1411334,Earth,None,Earth,Earth,Mars,Mars,None,1411331
1411335,Earth,None,Earth,Earth,Mars,Mars,Jupiter,1411332
1411344,Earth,None,Earth,Earth,Mars,None,None,1411341
1411345,Earth,None,Earth,Earth,Mars,None,Jupiter,1411342
1411414,Earth,None,Earth,Earth,None,Earth,None,1411411
1411415,Earth,None,Earth,Earth,None,Earth,Jupiter,1411412
1411424,Earth,None,Earth,Earth,None,Venus,None,1411421
1411425,Earth,None,Earth,Earth,None,Venus,Jupiter,1411422
1411434,Earth,None,Earth,Earth,None,Mars,None,1411431
1411435,Earth,None,Earth,Earth,None,Mars,Jupiter,1411432
1411444,Earth,None,Earth,Earth,None,None,None,1411441
1411445,Earth,None,Earth,Earth,None,None,Jupiter,1411442
1412114,Earth,None,Earth,Venus,Earth,Earth,None,1412111
1412115,Earth,None,Earth,Venus,Earth,Earth,Jupiter,1412112
1412124,Earth,None,Earth,Venus,Earth,Venus,None,1412121
1412125,Earth,None,Earth,Venus,Earth,Venus,Jupiter,1412122
1412134,Earth,None,Earth,Venus,Earth,Mars,None,1412131
1412135,Earth,None,Earth,Venus,Earth,Mars,Jupiter,1412132
1412144,Earth,None,Earth,Venus,Earth,None,None,1412141
1412145,Earth,None,Earth,Venus,Earth,None,Jupiter,1412142
1412214,Earth,None,Earth,Venus,Venus,Earth,None,1412211
1412215,Earth,None,Earth,Venus,Venus,Earth,Jupiter,1412212
1412224,Earth,None,Earth,Venus,Venus,Venus,None,1412221
1412225,Earth,None,Earth,Venus,Venus,Venus,Jupiter,1412222
1412234,Earth,None,Earth,Venus,Venus,Mars,None,1412231
1412235,Earth,None,Earth,Venus,Venus,Mars,Jupiter,1412232
1412244,Earth,None,Earth,Venus,Venus,None,None,1412241
1412245,Earth,None,Earth,Venus,Venus,None,Jupiter,1412242
1412314,Earth,None,Earth,Venus,Mars,Earth,None,1412311
1412315,Earth,None,Earth,Venus,Mars,Earth,Jupiter,1412312
1412324,Earth,None,Earth,Venus,Mars,Venus,None,1412321
1412325,Earth,None,Earth,Venus,Mars,Venus,Jupiter,1412322
1412334,Earth,None,Earth,Venus,Mars,Mars,None,1412331
1412335,Earth,None,Earth,Venus,Mars,Mars,Jupiter,1412332
1412344,Earth,None,Earth,Venus,Mars,None,None,1412341
1412345,Earth,None,Earth,Venus,Mars,None,Jupiter,1412342
1412414,Earth,None,Earth,Venus,None,Earth,None,1412411
1412415,Earth,None,Earth,Venus,None,Earth,Jupiter,1412412
1412424,Earth,None,Earth,Venus,None,Venus,None,1412421
1412425,Earth,None,Earth,Venus,None,Venus,Jupiter,1412422
1412434,Earth,None,Earth,Venus,None,Mars,None,1412431
1412435,Earth,None,Earth,Venus,None,Mars,Jupiter,1412432
1412444,Earth,None,Earth,Venus,None,None,None,1412441
1412445,Earth,None,Earth,Venus,None,None,Jupiter,1412442
1413114,Earth,None,Earth,Mars,Earth,Earth,None,1413111
1413115,Earth,None,Earth,Mars,Earth,Earth,Jupiter,1413112
1413124,Earth,None,Earth,Mars,Earth,Venus,None,1413121
1413125,Earth,None,Earth,Mars,Earth,Venus,Jupiter,1413122
1413134,Earth,None,Earth,Mars,Earth,Mars,None,1413131
1413135,Earth,None,Earth,Mars,Earth,Mars,Jupiter,1413132
1413144,Earth,None,Earth,Mars,Earth,None,None,1413141
1413145,Earth,None,Earth,Mars,Earth,None,Jupiter,1413142
1413214,Earth,None,Earth,Mars,Venus,Earth,None,1413211
1413215,Earth,None,Earth,Mars,Venus,Earth,Jupiter,1413212
1413224,Earth,None,Earth,Mars,Venus,Venus,None,1413221
1413225,Earth,None,Earth,Mars,Venus,Venus,Jupiter,1413222
1413234,Earth,None,Earth,Mars,Venus,Mars,None,1413231
1413235,Earth,None,Earth,Mars,Venus,Mars,Jupiter,1413232
1413244,Earth,None,Earth,Mars,Venus,None,None,1413241
1413245,Earth,None,Earth,Mars,Venus,None,Jupiter,1413242
1413314,Earth,None,Earth,Mars,Mars,Earth,None,1413311
1413315,Earth,None,Earth,Mars,Mars,Earth,Jupiter,1413312
1413324,Earth,None,Earth,Mars,Mars,Venus,None,1413321
1413325,Earth,None,Earth,Mars,Mars,Venus,Jupiter,1413322
1413334,Earth,None,Earth,Mars,Mars,Mars,None,1413331
1413335,Earth,None,Earth,Mars,Mars,Mars,Jupiter,1413332
1413344,Earth,None,Earth,Mars,Mars,None,None,1413341
1413345,Earth,None,Earth,Mars,Mars,None,Jupiter,1413342
1413414,Earth,None,Earth,Mars,None,Earth,None,1413411
1413415,Earth,None,Earth,Mars,None,Earth,Jupiter,1413412
1413424,Earth,None,Earth,Mars,None,Venus,None,1413421
1413425,Earth,None,Earth,Mars,None,Venus,Jupiter,1413422
1413434,Earth,None,Earth,Mars,None,Mars,None,1413431
1413435,Earth,None,Earth,Mars,None,Mars,Jupiter,1413432
1413444,Earth,None,Earth,Mars,None,None,None,1413441
1413445,Earth,None,Earth,Mars,None,None,Jupiter,1413442
1414114,Earth,None,Earth,None,Earth,Earth,None,1414111
1414115,Earth,None,Earth,None,Earth,Earth,Jupiter,1414112
1414124,Earth,None,Earth,None,Earth,Venus,None,1414121
1414125,Earth,None,Earth,None,Earth,Venus,Jupiter,1414122
1414134,Earth,None,Earth,None,Earth,Mars,None,1414131
1414135,Earth,None,Earth,None,Earth,Mars,Jupiter,1414132
1414144,Earth,None,Earth,None,Earth,None,None,1414141
1414145,Earth,None,Earth,None,Earth,None,Jupiter,1414142
1414214,Earth,None,Earth,None,Venus,Earth,None,1414211
1414215,Earth,None,Earth,None,Venus,Earth,Jupiter,1414212
1414224,Earth,None,Earth,None,Venus,Venus,None,1414221
1414225,Earth,None,Earth,None,Venus,Venus,Jupiter,1414222
1414234,Earth,None,Earth,None,Venus,Mars,None,1414231
1414235,Earth,None,Earth,None,Venus,Mars,Jupiter,1414232
1414244,Earth,None,Earth,None,Venus,None,None,1414241
1414245,Earth,None,Earth,None,Venus,None,Jupiter,1414242
1414314,Earth,None,Earth,None,Mars,Earth,None,1414311
1414315,Earth,None,Earth,None,Mars,Earth,Jupiter,1414312
1414324,Earth,None,Earth,None,Mars,Venus,None,1414321
1414325,Earth,None,Earth,None,Mars,Venus,Jupiter,1414322
1414334,Earth,None,Earth,None,Mars,Mars,None,1414331
1414335,Earth,None,Earth,None,Mars,Mars,Jupiter,1414332
1414344,Earth,None,Earth,None,Mars,None,None,1414341
1414345,Earth,None,Earth,None,Mars,None,Jupiter,1414342
1414414,Earth,None,Earth,None,None,Earth,None,1414411
1414415,Earth,None,Earth,None,None,Earth,Jupiter,1414412
1414424,Earth,None,Earth,None,None,Venus,None,1414421
1414425,Earth,None,Earth,None,None,Venus,Jupiter,1414422
1414434,Earth,None,Earth,None,None,Mars,None,1414431
1414435,Earth,None,Earth,None,None,Mars,Jupiter,1414432
1414444,Earth,None,Earth,None,None,None,None,1414441
1414445,Earth,None,Earth,None,None,None,Jupiter,1414442
1421114,Earth,None,Venus,Earth,Earth,Earth,None,1421111
1421115,Earth,None,Venus,Earth,Earth,Earth,Jupiter,1421112
1421124,Earth,None,Venus,Earth,Earth,Venus,None,1421121
1421125,Earth,None,Venus,Earth,Earth,Venus,Jupiter,1421122
1421134,Earth,None,Venus,Earth,Earth,Mars,None,1421131
1421135,Earth,None,Venus,Earth,Earth,Mars,Jupiter,1421132
1421144,Earth,None,Venus,Earth,Earth,None,None,1421141
1421145,Earth,None,Venus,Earth,Earth,None,Jupiter,1421142
1421214,Earth,None,Venus,Earth,Venus,Earth,None,1421211
1421215,Earth,None,Venus,Earth,Venus,Earth,Jupiter,1421212
1421224,Earth,None,Venus,Earth,Venus,Venus,None,1421221
1421225,Earth,None,Venus,Earth,Venus,Venus,Jupiter,1421222
1421234,Earth,None,Venus,Earth,Venus,Mars,None,1421231
1421235,Earth,None,Venus,Earth,Venus,Mars,Jupiter,1421232
1421244,Earth,None,Venus,Earth,Venus,None,None,1421241
1421245,Earth,None,Venus,Earth,Venus,None,Jupiter,1421242
1421314,Earth,None,Venus,Earth,Mars,Earth,None,1421311
1421315,Earth,None,Venus,Earth,Mars,Earth,Jupiter,1421312
1421324,Earth,None,Venus,Earth,Mars,Venus,None,1421321
1421325,Earth,None,Venus,Earth,Mars,Venus,Jupiter,1421322
1421334,Earth,None,Venus,Earth,Mars,Mars,None,1421331
1421335,Earth,None,Venus,Earth,Mars,Mars,Jupiter,1421332
1421344,Earth,None,Venus,Earth,Mars,None,None,1421341
1421345,Earth,None,Venus,Earth,Mars,None,Jupiter,1421342
1421414,Earth,None,Venus,Earth,None,Earth,None,1421411
1421415,Earth,None,Venus,Earth,None,Earth,Jupiter,1421412
1421424,Earth,None,Venus,Earth,None,Venus,None,1421421
1421425,Earth,None,Venus,Earth,None,Venus,Jupiter,1421422
1421434,Earth,None,Venus,Earth,None,Mars,None,1421431
1421435,Earth,None,Venus,Earth,None,Mars,Jupiter,1421432
1421444,Earth,None,Venus,Earth,None,None,None,1421441
1421445,Earth,None,Venus,Earth,None,None,Jupiter,1421442
1422114,Earth,None,Venus,Venus,Earth,Earth,None,1422111
1422115,Earth,None,Venus,Venus,Earth,Earth,Jupiter,1422112
1422124,Earth,None,Venus,Venus,Earth,Venus,None,1422121
1422125,Earth,None,Venus,Venus,Earth,Venus,Jupiter,1422122
1422134,Earth,None,Venus,Venus,Earth,Mars,None,1422131
1422135,Earth,None,Venus,Venus,Earth,Mars,Jupiter,1422132
1422144,Earth,None,Venus,Venus,Earth,None,None,1422141
1422145,Earth,None,Venus,Venus,Earth,None,Jupiter,1422142
1422214,Earth,None,Venus,Venus,Venus,Earth,None,1422211
1422215,Earth,None,Venus,Venus,Venus,Earth,Jupiter,1422212
1422224,Earth,None,Venus,Venus,Venus,Venus,None,1422221
1422225,Earth,None,Venus,Venus,Venus,Venus,Jupiter,1422222
1422234,Earth,None,Venus,Venus,Venus,Mars,None,1422231
1422235,Earth,None,Venus,Venus,Venus,Mars,Jupiter,1422232
1422244,Earth,None,Venus,Venus,Venus,None,None,1422241
1422245,Earth,None,Venus,Venus,Venus,None,Jupiter,1422242
1422314,Earth,None,Venus,Venus,Mars,Earth,None,1422311
1422315,Earth,None,Venus,Venus,Mars,Earth,Jupiter,1422312
1422324,Earth,None,Venus,Venus,Mars,Venus,None,1422321
1422325,Earth,None,Venus,Venus,Mars,Venus,Jupiter,1422322
1422334,Earth,None,Venus,Venus,Mars,Mars,None,1422331
1422335,Earth,None,Venus,Venus,Mars,Mars,Jupiter,1422332
1422344,Earth,None,Venus,Venus,Mars,None,None,1422341
1422345,Earth,None,Venus,Venus,Mars,None,Jupiter,1422342
1422414,Earth,None,Venus,Venus,None,Earth,None,1422411
1422415,Earth,None,Venus,Venus,None,Earth,Jupiter,1422412
1422424,Earth,None,Venus,Venus,None,Venus,None,1422421
1422425,Earth,None,Venus,Venus,None,Venus,Jupiter,1422422
1422434,Earth,None,Venus,Venus,None,Mars,None,1422431
1422435,Earth,None,Venus,Venus,None,Mars,Jupiter,1422432
1422444,Earth,None,Venus,Venus,None,None,None,1422441
1422445,Earth,None,Venus,Venus,None,None,Jupiter,1422442
1423114,Earth,None,Venus,Mars,Earth,Earth,None,1423111
1423115,Earth,None,Venus,Mars,Earth,Earth,Jupiter,1423112
1423124,Earth,None,Venus,Mars,Earth,Venus,None,1423121
1423125,Earth,None,Venus,Mars,Earth,Venus,Jupiter,1423122
1423134,Earth,None,Venus,Mars,Earth,Mars,None,1423131
1423135,Earth,None,Venus,Mars,Earth,Mars,Jupiter,1423132
1423144,Earth,None,Venus,Mars,Earth,None,None,1423141
1423145,Earth,None,Venus,Mars,Earth,None,Jupiter,1423142
1423214,Earth,None,Venus,Mars,Venus,Earth,None,1423211
1423215,Earth,None,Venus,Mars,Venus,Earth,Jupiter,1423212
1423224,Earth,None,Venus,Mars,Venus,Venus,None,1423221
1423225,Earth,None,Venus,Mars,Venus,Venus,Jupiter,1423222
1423234,Earth,None,Venus,Mars,Venus,Mars,None,1423231
1423235,Earth,None,Venus,Mars,Venus,Mars,Jupiter,1423232
